DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202404;1;PB;4751713;CC INV DE RONDÔNIA - SICOOB CREDJURD;1;2130,10
202404;1;PB;51884;INTER;276;286672,31
202404;1;PB;10069;ITAU;146;154779,33
202404;1;PB;52058;NUBANK;1131;1079489,60
202404;1;PB;30379;SANTANDER;128;38829,30
202404;1;PB;51011;VOTORANTIM;2;2273,54
202404;1;PE;51750;BANCO SICOOB;5;3933,09
202404;1;PE;30173;BANRISUL;1;789,20
202404;1;PE;49906;BB;487;524979,54
202404;1;PE;30290;BMG;7;7649,62
202404;1;PE;10045;BRADESCO;405;420833,53
202404;1;PE;49944;BTG PACTUAL;2000;2403026,90
202404;1;PE;52072;C6 BANK;33;29612,78
202404;1;PE;51626;CAIXA ECONÔMICA FEDERAL;1583;1562181,05
202404;1;PE;4174720;CC SICOOB COOPEMAR;1;600,27
202404;1;PE;51884;INTER;585;578040,52
202404;1;PE;10069;ITAU;481;529627,33
202404;1;PE;52058;NUBANK;2601;2324171,76
202404;1;PE;30379;SANTANDER;481;171318,32
202404;1;PE;51011;VOTORANTIM;9;9166,34
202404;1;PI;49906;BB;319;362409,20
202404;1;PI;30290;BMG;7;3371,01
202404;1;PI;10045;BRADESCO;82;94492,97
202404;1;PI;49944;BTG PACTUAL;629;859821,23
202404;1;PI;52072;C6 BANK;8;12549,56
202404;1;PI;51626;CAIXA ECONÔMICA FEDERAL;498;473844,92
202404;1;PI;51884;INTER;193;196906,96
202404;1;PI;10069;ITAU;82;83365,40
202404;1;PI;52058;NUBANK;916;891740,60
202404;1;PI;30379;SANTANDER;90;21427,20
202404;1;PI;51011;VOTORANTIM;4;5336,02
202404;1;PR;51750;BANCO SICOOB;6;9385,14
202404;1;PR;49906;BB;495;682220,61
202404;1;PR;30290;BMG;6;4051,97
202404;1;PR;10045;BRADESCO;414;485988,07
202404;1;PR;49944;BTG PACTUAL;2579;3621156,01
202404;1;PR;52072;C6 BANK;67;73780,34
202404;1;PR;51626;CAIXA ECONÔMICA FEDERAL;1815;2027457,19
202404;1;PR;2466552;CC SICOOB VALE SUL;3;6344,72
202404;1;PR;51884;INTER;535;630706,48
202404;1;PR;10069;ITAU;734;890778,39
202404;1;PR;52058;NUBANK;3159;3606208,55
202404;1;PR;30379;SANTANDER;386;159660,18
202404;1;PR;51011;VOTORANTIM;11;22931,09
202404;1;RJ;51750;BANCO SICOOB;6;5868,56
202404;1;RJ;30173;BANRISUL;3;1778,91
202404;1;RJ;49906;BB;817;906526,64
202404;1;RJ;30290;BMG;15;16021,33
202404;1;RJ;10045;BRADESCO;1084;1073577,99
202404;1;RJ;49944;BTG PACTUAL;4945;5979936,39
202404;1;RJ;52072;C6 BANK;140;151087,46
202404;1;RJ;51626;CAIXA ECONÔMICA FEDERAL;4150;4008874,29
202404;1;RJ;51884;INTER;1373;1295758,58
202404;1;RJ;10069;ITAU;2304;2431329,17
202404;1;RJ;52058;NUBANK;7102;6579034,46
202404;1;RJ;30379;SANTANDER;1718;514624,01
202404;1;RJ;51011;VOTORANTIM;12;24255,00
202404;1;RN;30173;BANRISUL;1;246,35
202404;1;RN;49906;BB;303;308232,11
202404;1;RN;30290;BMG;3;4176,34
202404;1;RN;10045;BRADESCO;111;105540,49
202404;1;RN;49944;BTG PACTUAL;803;1012922,49
202404;1;RN;52072;C6 BANK;18;26238,11
202404;1;RN;51626;CAIXA ECONÔMICA FEDERAL;542;555213,24
202404;1;RN;51884;INTER;231;237504,70
202404;1;RN;10069;ITAU;107;117927,15
202404;1;RN;52058;NUBANK;1075;1014592,25
202404;1;RN;30379;SANTANDER;143;43481,43
202404;1;RN;51011;VOTORANTIM;3;2011,28
202404;1;RO;51750;BANCO SICOOB;6;9253,40
202404;1;RO;49906;BB;152;209841,22
202404;1;RO;30290;BMG;3;882,47
202404;1;RO;10045;BRADESCO;93;117489,99
202404;1;RO;49944;BTG PACTUAL;529;804165,36
202404;1;RO;8044854;C.C. DO CENTRO DO ESTADO DE RONDÔNIA;4;2158,52
202404;1;RO;52072;C6 BANK;10;13602,21
202404;1;RO;51626;CAIXA ECONÔMICA FEDERAL;438;528089,67
202404;1;RO;2015588;CCLA DO CENTRO SUL RONDONIENSE;5;5858,76
202404;1;RO;51884;INTER;148;185930,94
202404;1;RO;10069;ITAU;62;76714,42
202404;1;RO;52058;NUBANK;809;932371,42
202404;1;RO;30379;SANTANDER;100;47170,77
202404;1;RO;5203605;SICOOB AMAZÔNIA;2;5632,86
202404;1;RO;3632872;SICOOB CREDISUL;1;525,08
202404;1;RO;51011;VOTORANTIM;3;4339,18
202404;1;RR;49906;BB;63;75756,00
202404;1;RR;10045;BRADESCO;25;33024,59
202404;1;RR;49944;BTG PACTUAL;126;155010,46
202404;1;RR;52072;C6 BANK;4;12859,93
202404;1;RR;51626;CAIXA ECONÔMICA FEDERAL;118;128561,74
202404;1;RR;51884;INTER;43;43219,19
202404;1;RR;10069;ITAU;43;47421,52
202404;1;RR;52058;NUBANK;257;265795,91
202404;1;RR;30379;SANTANDER;30;9544,38
202404;1;RR;51011;VOTORANTIM;1;2987,86
202404;1;RS;51750;BANCO SICOOB;5;7296,69
202404;1;RS;30173;BANRISUL;111;134964,16
202404;1;RS;49906;BB;478;591838,06
202404;1;RS;30290;BMG;4;4705,76
202404;1;RS;10045;BRADESCO;316;337189,45
202404;1;RS;49944;BTG PACTUAL;2408;3269587,49
202404;1;RS;52072;C6 BANK;40;48258,32
202404;1;RS;51626;CAIXA ECONÔMICA FEDERAL;2446;2552849,37
202404;1;RS;51884;INTER;528;572791,07
202404;1;RS;10069;ITAU;470;547951,34
202404;1;RS;52058;NUBANK;3136;3283530,88
202404;1;RS;30379;SANTANDER;510;170953,92
202404;1;RS;51011;VOTORANTIM;8;8583,51
202404;1;SC;51750;BANCO SICOOB;8;12996,68
202404;1;SC;30173;BANRISUL;6;8151,35
202404;1;SC;49906;BB;341;448200,52
202404;1;SC;30290;BMG;5;7911,82
202404;1;SC;10045;BRADESCO;254;327722,68
202404;1;SC;31976;BRB;1;982,64
202404;1;SC;49944;BTG PACTUAL;1635;2602007,83
202404;1;SC;52072;C6 BANK;30;37898,42
202404;1;SC;51626;CAIXA ECONÔMICA FEDERAL;985;1269677,97
202404;1;SC;85291086;CC LITORÂNEA;2;5258,12
202404;1;SC;78825270;CCLA MAXI ALFA;8;5911,01
202404;1;SC;81014060;CCLAA ITAIPU SICOOB CREDITAIPU;1;1097,40
202404;1;SC;78862083;COOP NOVOS CAMPOS;1;4083,40
202404;1;SC;51884;INTER;332;424889,45
202404;1;SC;10069;ITAU;269;348592,79
202404;1;SC;52058;NUBANK;1826;2336181,44
202404;1;SC;30379;SANTANDER;219;94994,63
202404;1;SC;51011;VOTORANTIM;6;10245,64
202404;1;SE;30173;BANRISUL;1;582,11
202404;1;SE;49906;BB;116;118292,51
202404;1;SE;30290;BMG;2;504,73
202404;1;SE;10045;BRADESCO;46;50208,72
202404;1;SE;49944;BTG PACTUAL;514;637063,10
202404;1;SE;52072;C6 BANK;8;11186,29
202404;1;SE;51626;CAIXA ECONÔMICA FEDERAL;319;301434,88
202404;1;SE;51884;INTER;156;166808,68
202404;1;SE;10069;ITAU;51;65254,74
202404;1;SE;52058;NUBANK;622;607756,80
202404;1;SE;30379;SANTANDER;74;19542,48
202404;1;SP;51750;BANCO SICOOB;7;7213,39
202404;1;SP;30173;BANRISUL;4;2713,72
202404;1;SP;49906;BB;2287;2695817,73
202404;1;SP;30290;BMG;45;57590,82
202404;1;SP;10045;BRADESCO;3146;3361560,67
202404;1;SP;49944;BTG PACTUAL;14159;18038878,66
202404;1;SP;52072;C6 BANK;365;430742,44
202404;1;SP;51626;CAIXA ECONÔMICA FEDERAL;7825;8337413,09
202404;1;SP;78825270;CCLA MAXI ALFA;1;2114,58
202404;1;SP;51884;INTER;2969;3131338,05
202404;1;SP;10069;ITAU;4738;5271041,72
202404;1;SP;52058;NUBANK;17033;17511204,30
202404;1;SP;30379;SANTANDER;3839;1232169,65
202404;1;SP;51011;VOTORANTIM;42;49909,72
202404;1;TO;49906;BB;99;119744,90
202404;1;TO;10045;BRADESCO;45;43307,91
202404;1;TO;49944;BTG PACTUAL;171;241711,34
202404;1;TO;52072;C6 BANK;4;3606,18
202404;1;TO;51626;CAIXA ECONÔMICA FEDERAL;131;115215,17
202404;1;TO;51884;INTER;71;78799,36
202404;1;TO;10069;ITAU;32;29972,43
202404;1;TO;52058;NUBANK;320;329895,57
202404;1;TO;30379;SANTANDER;32;9002,50
202404;1;TO;51011;VOTORANTIM;1;1038,85
202404;2;AC;10045;BRADESCO;1;277,82
202404;2;AL;10045;BRADESCO;4;55559,43
202404;2;AL;52072;C6 BANK;1;210,80
202404;2;AM;10045;BRADESCO;7;25286,40
202404;2;AP;52072;C6 BANK;1;208,14
202404;2;BA;10045;BRADESCO;25;160332,54
202404;2;BA;52072;C6 BANK;1;162,18
202404;2;CE;10045;BRADESCO;13;150654,40
202404;2;CE;52072;C6 BANK;1;201,70
202404;2;DF;10045;BRADESCO;7;54398,42
202404;2;ES;49906;BB;1;3911,77
202404;2;ES;10045;BRADESCO;9;146360,34
202404;2;GO;10045;BRADESCO;12;238306,16
202404;2;GO;51626;CAIXA ECONÔMICA FEDERAL;1;138,05
202404;2;MA;10045;BRADESCO;3;41757,86
202404;2;MA;52072;C6 BANK;2;415,55
202404;2;MG;49906;BB;1;346,88
202404;2;MG;10045;BRADESCO;38;502666,84
202404;2;MG;52072;C6 BANK;2;418,10
202404;2;MG;51626;CAIXA ECONÔMICA FEDERAL;1;834,23
202404;2;MG;30379;SANTANDER;1;141,29
202404;2;MS;10045;BRADESCO;8;70602,03
202404;2;MT;10045;BRADESCO;7;89497,93
202404;2;PA;10045;BRADESCO;9;166464,38
202404;2;PB;10045;BRADESCO;9;53434,15
202404;2;PE;49906;BB;1;267,95
202404;2;PE;10045;BRADESCO;10;32775,51
202404;2;PE;52072;C6 BANK;1;209,79
202404;2;PI;10045;BRADESCO;3;29440,95
202404;2;PR;10045;BRADESCO;28;186783,73
202404;2;PR;52072;C6 BANK;4;855,50
202404;2;RJ;10045;BRADESCO;39;567617,54
202404;2;RJ;52072;C6 BANK;4;749,20
202404;2;RJ;10069;ITAU;1;97,52
202404;2;RJ;30379;SANTANDER;1;83,57
202404;2;RN;10045;BRADESCO;5;48300,19
202404;2;RN;52072;C6 BANK;1;170,77
202404;2;RR;10045;BRADESCO;3;16322,50
202404;2;RS;10045;BRADESCO;26;624255,98
202404;2;SC;10045;BRADESCO;20;344239,33
202404;2;SC;52072;C6 BANK;2;407,28
202404;2;SE;10045;BRADESCO;1;34744,40
202404;2;SE;10069;ITAU;1;429,10
202404;2;SP;49906;BB;2;194,20
202404;2;SP;10045;BRADESCO;232;3158756,99
202404;2;SP;52072;C6 BANK;10;5036,86
202404;2;SP;10069;ITAU;1;6575,65
202404;2;SP;30379;SANTANDER;4;63,53
202404;2;TO;10045;BRADESCO;3;13735,29
202405;1;AC;49906;BB;75;95815,29
202405;1;AC;10045;BRADESCO;15;17034,31
202405;1;AC;49944;BTG PACTUAL;139;223901,32
202405;1;AC;52072;C6 BANK;2;4346,06
202405;1;AC;51626;CAIXA ECONÔMICA FEDERAL;145;162014,33
202405;1;AC;51884;INTER;30;28838,73
202405;1;AC;10069;ITAU;22;25369,03
202405;1;AC;52058;NUBANK;222;244193,78
202405;1;AC;30379;SANTANDER;21;22037,63
202405;1;AC;3632872;SICOOB CREDISUL;2;2174,14
202405;1;AC;51011;VOTORANTIM;2;2512,66
202405;1;AL;51750;BANCO SICOOB;1;1279,78
202405;1;AL;30173;BANRISUL;1;1603,19
202405;1;AL;49906;BB;152;163851,23
202405;1;AL;10045;BRADESCO;54;50250,82
202405;1;AL;49944;BTG PACTUAL;407;482390,54
202405;1;AL;52072;C6 BANK;2;1241,38
202405;1;AL;51626;CAIXA ECONÔMICA FEDERAL;362;339651,51
202405;1;AL;51884;INTER;118;103244,98
202405;1;AL;10069;ITAU;65;59094,29
202405;1;AL;52058;NUBANK;524;488977,66
202405;1;AL;30379;SANTANDER;69;60446,37
202405;1;AM;30173;BANRISUL;4;5954,55
202405;1;AM;49906;BB;148;216146,70
202405;1;AM;4913711;BCO DO EST. DO PA S.A.;1;1989,34
202405;1;AM;30290;BMG;5;7594,32
202405;1;AM;10045;BRADESCO;321;406158,30
202405;1;AM;49944;BTG PACTUAL;886;1320735,15
202405;1;AM;52072;C6 BANK;5;6240,56
202405;1;AM;51626;CAIXA ECONÔMICA FEDERAL;762;934726,46
202405;1;AM;51884;INTER;292;344544,94
202405;1;AM;10069;ITAU;252;311849,11
202405;1;AM;52058;NUBANK;1359;1595058,68
202405;1;AM;30379;SANTANDER;168;162617,43
202405;1;AM;5203605;SICOOB AMAZÔNIA;1;242,28
202405;1;AM;51011;VOTORANTIM;4;2456,65
202405;1;AP;49906;BB;68;68397,46
202405;1;AP;30290;BMG;1;1331,89
202405;1;AP;10045;BRADESCO;20;19888,32
202405;1;AP;49944;BTG PACTUAL;119;130810,68
202405;1;AP;52072;C6 BANK;2;1318,82
202405;1;AP;51626;CAIXA ECONÔMICA FEDERAL;77;80175,83
202405;1;AP;51884;INTER;35;36029,30
202405;1;AP;10069;ITAU;16;29688,83
202405;1;AP;52058;NUBANK;149;128418,75
202405;1;AP;30379;SANTANDER;32;34793,72
202405;1;BA;51750;BANCO SICOOB;1;207,65
202405;1;BA;30173;BANRISUL;1;467,09
202405;1;BA;49906;BB;478;600383,86
202405;1;BA;30290;BMG;8;6637,33
202405;1;BA;10045;BRADESCO;394;411082,09
202405;1;BA;49944;BTG PACTUAL;1728;2270927,61
202405;1;BA;52072;C6 BANK;11;12711,83
202405;1;BA;51626;CAIXA ECONÔMICA FEDERAL;1354;1375776,89
202405;1;BA;4321309;CC SICOOB CRED EXECUTIVO;1;842,88
202405;1;BA;2876918;CC SICOOB NORTE SUL;2;1842,44
202405;1;BA;51884;INTER;465;486380,52
202405;1;BA;10069;ITAU;371;438824,28
202405;1;BA;52058;NUBANK;2192;2264627,83
202405;1;BA;30379;SANTANDER;291;239576,18
202405;1;BA;51011;VOTORANTIM;8;7197,82
202405;1;CE;51750;BANCO SICOOB;1;319,75
202405;1;CE;30173;BANRISUL;2;4126,55
202405;1;CE;49906;BB;397;476997,49
202405;1;CE;30290;BMG;5;3125,49
202405;1;CE;10045;BRADESCO;273;293243,57
202405;1;CE;49944;BTG PACTUAL;1437;1858144,56
202405;1;CE;52072;C6 BANK;11;14741,66
202405;1;CE;51626;CAIXA ECONÔMICA FEDERAL;902;877419,05
202405;1;CE;51884;INTER;442;429234,06
202405;1;CE;10069;ITAU;224;260132,70
202405;1;CE;52058;NUBANK;1810;1773268,81
202405;1;CE;30379;SANTANDER;266;194414,27
202405;1;CE;51011;VOTORANTIM;4;3850,52
202405;1;DF;51750;BANCO SICOOB;6;4500,04
202405;1;DF;30173;BANRISUL;2;6944,74
202405;1;DF;49906;BB;224;270634,27
202405;1;DF;30290;BMG;4;8240,98
202405;1;DF;10045;BRADESCO;58;57860,57
202405;1;DF;49944;BTG PACTUAL;677;1021459,51
202405;1;DF;52072;C6 BANK;10;9394,64
202405;1;DF;51626;CAIXA ECONÔMICA FEDERAL;337;383018,26
202405;1;DF;51884;INTER;185;223293,49
202405;1;DF;10069;ITAU;149;192214,73
202405;1;DF;52058;NUBANK;752;833344,06
202405;1;DF;30379;SANTANDER;154;144264,57
202405;1;DF;51011;VOTORANTIM;3;2101,08
202405;1;ES;51750;BANCO SICOOB;10;9826,74
202405;1;ES;30173;BANRISUL;1;1469,12
202405;1;ES;49906;BB;87;118615,45
202405;1;ES;30290;BMG;4;7216,62
202405;1;ES;10045;BRADESCO;58;59796,74
202405;1;ES;49944;BTG PACTUAL;516;761479,73
202405;1;ES;52072;C6 BANK;3;3399,17
202405;1;ES;51626;CAIXA ECONÔMICA FEDERAL;348;396689,39
202405;1;ES;51884;INTER;128;160426,56
202405;1;ES;10069;ITAU;103;119227,27
202405;1;ES;52058;NUBANK;596;671195,67
202405;1;ES;30379;SANTANDER;89;64264,67
202405;1;ES;73398646;SOC CC SICOOB COOPERE;1;4676,20
202405;1;GO;51750;BANCO SICOOB;4;2331,41
202405;1;GO;49906;BB;191;237708,38
202405;1;GO;30290;BMG;4;5888,19
202405;1;GO;10045;BRADESCO;125;155706,03
202405;1;GO;49944;BTG PACTUAL;853;1203416,26
202405;1;GO;52072;C6 BANK;11;11299,84
202405;1;GO;51626;CAIXA ECONÔMICA FEDERAL;530;507314,23
202405;1;GO;2282709;COOP CENTRO NORTE BRASILEIRO;1;767,48
202405;1;GO;51884;INTER;266;312039,30
202405;1;GO;10069;ITAU;247;295499,47
202405;1;GO;52058;NUBANK;963;967824,14
202405;1;GO;30379;SANTANDER;156;154123,41
202405;1;GO;51011;VOTORANTIM;5;4348,64
202405;1;MA;51750;BANCO SICOOB;1;2412,81
202405;1;MA;49906;BB;369;384605,83
202405;1;MA;30290;BMG;2;980,25
202405;1;MA;10045;BRADESCO;171;177786,62
202405;1;MA;49944;BTG PACTUAL;566;723799,81
202405;1;MA;52072;C6 BANK;4;867,55
202405;1;MA;51626;CAIXA ECONÔMICA FEDERAL;461;452769,82
202405;1;MA;51884;INTER;197;197353,13
202405;1;MA;10069;ITAU;109;93773,42
202405;1;MA;52058;NUBANK;949;868789,89
202405;1;MA;30379;SANTANDER;80;48827,08
202405;1;MA;51011;VOTORANTIM;2;3040,59
202405;1;MG;51750;BANCO SICOOB;25;37336,63
202405;1;MG;30173;BANRISUL;1;932,32
202405;1;MG;49906;BB;637;818014,49
202405;1;MG;30290;BMG;14;19995,16
202405;1;MG;10045;BRADESCO;436;489286,51
202405;1;MG;49944;BTG PACTUAL;2697;3871305,24
202405;1;MG;52072;C6 BANK;27;29608,35
202405;1;MG;51626;CAIXA ECONÔMICA FEDERAL;2577;3001803,96
202405;1;MG;51884;INTER;1212;1291690,04
202405;1;MG;10069;ITAU;839;1009618,38
202405;1;MG;52058;NUBANK;3426;3959657,31
202405;1;MG;30379;SANTANDER;494;487877,50
202405;1;MG;51011;VOTORANTIM;9;8714,83
202405;1;MS;49906;BB;150;178261,42
202405;1;MS;30290;BMG;2;1007,85
202405;1;MS;10045;BRADESCO;149;161852,09
202405;1;MS;49944;BTG PACTUAL;501;788552,93
202405;1;MS;52072;C6 BANK;2;856,76
202405;1;MS;51626;CAIXA ECONÔMICA FEDERAL;467;471749,77
202405;1;MS;51884;INTER;119;114757,06
202405;1;MS;10069;ITAU;76;87779,60
202405;1;MS;52058;NUBANK;716;760097,87
202405;1;MS;30379;SANTANDER;114;95029,79
202405;1;MS;51011;VOTORANTIM;4;2982,42
202405;1;MT;51750;BANCO SICOOB;4;11532,03
202405;1;MT;49906;BB;180;247809,20
202405;1;MT;30290;BMG;1;2808,22
202405;1;MT;10045;BRADESCO;84;101341,09
202405;1;MT;49944;BTG PACTUAL;459;734579,77
202405;1;MT;52072;C6 BANK;8;11447,35
202405;1;MT;51626;CAIXA ECONÔMICA FEDERAL;296;449715,98
202405;1;MT;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;2505,50
202405;1;MT;51884;INTER;121;172126,75
202405;1;MT;10069;ITAU;78;113323,01
202405;1;MT;52058;NUBANK;642;882368,52
202405;1;MT;30379;SANTANDER;104;108354,09
202405;1;MT;51011;VOTORANTIM;3;6680,97
202405;1;PA;51750;BANCO SICOOB;1;557,30
202405;1;PA;30173;BANRISUL;1;4996,12
202405;1;PA;49906;BB;314;338481,53
202405;1;PA;4913711;BCO DO EST. DO PA S.A.;13;36347,57
202405;1;PA;30290;BMG;5;5604,43
202405;1;PA;10045;BRADESCO;220;203357,12
202405;1;PA;49944;BTG PACTUAL;950;1166261,28
202405;1;PA;52072;C6 BANK;8;6778,93
202405;1;PA;51626;CAIXA ECONÔMICA FEDERAL;664;626542,20
202405;1;PA;51884;INTER;359;334085,60
202405;1;PA;10069;ITAU;226;231541,06
202405;1;PA;52058;NUBANK;1454;1230486,31
202405;1;PA;30379;SANTANDER;177;136874,59
202405;1;PA;51011;VOTORANTIM;3;6027,60
202405;1;PB;51750;BANCO SICOOB;1;995,46
202405;1;PB;49906;BB;204;244601,22
202405;1;PB;30290;BMG;2;3913,44
202405;1;PB;10045;BRADESCO;112;109392,02
202405;1;PB;49944;BTG PACTUAL;634;839343,51
202405;1;PB;52072;C6 BANK;6;17710,80
202405;1;PB;51626;CAIXA ECONÔMICA FEDERAL;428;401253,68
202405;1;PB;51884;INTER;141;147739,25
202405;1;PB;10069;ITAU;105;106815,97
202405;1;PB;52058;NUBANK;725;723126,42
202405;1;PB;30379;SANTANDER;103;78968,98
202405;1;PB;51011;VOTORANTIM;3;7012,37
202405;1;PE;49906;BB;317;378513,18
202405;1;PE;30290;BMG;10;14446,17
202405;1;PE;10045;BRADESCO;264;285924,27
202405;1;PE;49944;BTG PACTUAL;1297;1638694,62
202405;1;PE;52072;C6 BANK;10;9530,54
202405;1;PE;51626;CAIXA ECONÔMICA FEDERAL;1095;1085484,48
202405;1;PE;51884;INTER;355;359602,23
202405;1;PE;10069;ITAU;313;310605,02
202405;1;PE;52058;NUBANK;1694;1606221,93
202405;1;PE;30379;SANTANDER;265;197040,30
202405;1;PE;51011;VOTORANTIM;8;12415,81
202405;1;PI;30173;BANRISUL;1;698,02
202405;1;PI;49906;BB;173;215522,67
202405;1;PI;30290;BMG;2;773,00
202405;1;PI;10045;BRADESCO;48;46375,91
202405;1;PI;49944;BTG PACTUAL;359;532794,98
202405;1;PI;52072;C6 BANK;4;2990,87
202405;1;PI;51626;CAIXA ECONÔMICA FEDERAL;270;272575,33
202405;1;PI;51884;INTER;95;86828,57
202405;1;PI;10069;ITAU;47;43437,15
202405;1;PI;52058;NUBANK;547;571801,41
202405;1;PI;30379;SANTANDER;61;57067,92
202405;1;PI;51011;VOTORANTIM;3;3852,87
202405;1;PR;51750;BANCO SICOOB;7;13600,13
202405;1;PR;30173;BANRISUL;3;3048,36
202405;1;PR;49906;BB;295;366950,50
202405;1;PR;30290;BMG;8;8168,10
202405;1;PR;10045;BRADESCO;313;385385,83
202405;1;PR;49944;BTG PACTUAL;1593;2384206,71
202405;1;PR;52072;C6 BANK;19;23306,31
202405;1;PR;51626;CAIXA ECONÔMICA FEDERAL;1099;1211961,16
202405;1;PR;2466552;CC SICOOB VALE SUL;2;586,74
202405;1;PR;78825270;CCLA MAXI ALFA;1;4568,36
202405;1;PR;51884;INTER;281;318486,61
202405;1;PR;10069;ITAU;507;657050,98
202405;1;PR;52058;NUBANK;1938;2254226,09
202405;1;PR;30379;SANTANDER;251;215441,67
202405;1;PR;51011;VOTORANTIM;9;13848,73
202405;1;RJ;51750;BANCO SICOOB;5;8566,69
202405;1;RJ;30173;BANRISUL;2;2566,60
202405;1;RJ;49906;BB;510;560866,96
202405;1;RJ;30290;BMG;13;11514,09
202405;1;RJ;10045;BRADESCO;827;861047,87
202405;1;RJ;49944;BTG PACTUAL;3045;3794145,58
202405;1;RJ;52072;C6 BANK;43;52414,53
202405;1;RJ;51626;CAIXA ECONÔMICA FEDERAL;2653;2631197,05
202405;1;RJ;51884;INTER;875;829999,63
202405;1;RJ;10069;ITAU;1612;1729843,35
202405;1;RJ;52058;NUBANK;4574;4314713,38
202405;1;RJ;30379;SANTANDER;973;682791,54
202405;1;RJ;51011;VOTORANTIM;9;11183,18
202405;1;RN;51750;BANCO SICOOB;1;223,79
202405;1;RN;49906;BB;209;253463,57
202405;1;RN;30290;BMG;4;12883,18
202405;1;RN;10045;BRADESCO;64;74966,99
202405;1;RN;49944;BTG PACTUAL;540;727592,49
202405;1;RN;52072;C6 BANK;3;4483,52
202405;1;RN;51626;CAIXA ECONÔMICA FEDERAL;354;367158,76
202405;1;RN;51884;INTER;110;131551,42
202405;1;RN;10069;ITAU;84;82121,31
202405;1;RN;52058;NUBANK;647;652400,69
202405;1;RN;30379;SANTANDER;73;53947,45
202405;1;RN;51011;VOTORANTIM;2;927,85
202405;1;RO;51750;BANCO SICOOB;5;10811,24
202405;1;RO;49906;BB;123;178039,99
202405;1;RO;30290;BMG;4;9558,58
202405;1;RO;10045;BRADESCO;72;96358,43
202405;1;RO;49944;BTG PACTUAL;255;366247,88
202405;1;RO;52072;C6 BANK;2;2847,59
202405;1;RO;51626;CAIXA ECONÔMICA FEDERAL;245;322669,18
202405;1;RO;4751713;CC INV DE RONDÔNIA - SICOOB CREDJURD;2;2897,90
202405;1;RO;8044854;CC INVESTIMENTO SICOOB CENTRO;6;5570,19
202405;1;RO;2015588;CCLA DO CENTRO SUL RONDONIENSE;2;1505,85
202405;1;RO;51884;INTER;86;102000,71
202405;1;RO;10069;ITAU;42;65298,52
202405;1;RO;52058;NUBANK;468;540848,28
202405;1;RO;30379;SANTANDER;55;37063,87
202405;1;RO;5203605;SICOOB AMAZÔNIA;2;3062,01
202405;1;RO;3632872;SICOOB CREDISUL;3;4837,04
202405;1;RO;51011;VOTORANTIM;1;4590,83
202405;1;RR;49906;BB;50;60445,95
202405;1;RR;10045;BRADESCO;10;6329,89
202405;1;RR;49944;BTG PACTUAL;92;136218,67
202405;1;RR;52072;C6 BANK;1;2347,12
202405;1;RR;51626;CAIXA ECONÔMICA FEDERAL;67;77402,07
202405;1;RR;51884;INTER;33;34965,82
202405;1;RR;10069;ITAU;25;24988,13
202405;1;RR;52058;NUBANK;170;173179,85
202405;1;RR;30379;SANTANDER;21;17838,55
202405;1;RS;51750;BANCO SICOOB;2;3246,24
202405;1;RS;30173;BANRISUL;87;103077,80
202405;1;RS;49906;BB;260;322476,62
202405;1;RS;30290;BMG;1;308,33
202405;1;RS;10045;BRADESCO;201;189558,73
202405;1;RS;49944;BTG PACTUAL;1360;1884372,28
202405;1;RS;52072;C6 BANK;15;17820,49
202405;1;RS;51626;CAIXA ECONÔMICA FEDERAL;1523;1678468,47
202405;1;RS;51884;INTER;281;323424,46
202405;1;RS;10069;ITAU;291;294393,92
202405;1;RS;52058;NUBANK;1742;1815603,13
202405;1;RS;30379;SANTANDER;288;253432,82
202405;1;RS;51011;VOTORANTIM;3;6959,51
202405;1;SC;51750;BANCO SICOOB;7;7690,33
202405;1;SC;30173;BANRISUL;1;538,59
202405;1;SC;49906;BB;201;264044,15
202405;1;SC;30290;BMG;3;956,34
202405;1;SC;10045;BRADESCO;140;227520,27
202405;1;SC;49944;BTG PACTUAL;905;1450335,38
202405;1;SC;52072;C6 BANK;14;14215,15
202405;1;SC;51626;CAIXA ECONÔMICA FEDERAL;633;805452,95
202405;1;SC;78825270;CCLA MAXI ALFA;4;11085,43
202405;1;SC;2090126;CCLA SICOOB VALCREDI SUL;1;403,58
202405;1;SC;51884;INTER;187;257178,34
202405;1;SC;10069;ITAU;162;231769,59
202405;1;SC;52058;NUBANK;1047;1409623,96
202405;1;SC;30379;SANTANDER;135;129401,16
202405;1;SC;51011;VOTORANTIM;4;6761,78
202405;1;SE;49906;BB;96;108829,14
202405;1;SE;10045;BRADESCO;33;30613,34
202405;1;SE;49944;BTG PACTUAL;354;452782,06
202405;1;SE;52072;C6 BANK;2;2182,62
202405;1;SE;51626;CAIXA ECONÔMICA FEDERAL;214;172801,11
202405;1;SE;51884;INTER;65;59235,25
202405;1;SE;10069;ITAU;40;40893,80
202405;1;SE;52058;NUBANK;435;460894,93
202405;1;SE;30379;SANTANDER;31;21699,16
202405;1;SP;51750;BANCO SICOOB;12;15011,60
202405;1;SP;30173;BANRISUL;2;1394,37
202405;1;SP;49906;BB;1381;1669185,46
